frame_path,angle
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
